sample	unit	platform	fq1	fq2
D2_F2_104	D2_F2_104_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_104/D2_F2_104_NKD180900418-AK7138-AK9816_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_104/D2_F2_104_NKD180900418-AK7138-AK9816_H7NHLDSXX_L1_2.fq.gz
D2_F2_104	D2_F2_104_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_104/D2_F2_104_NKD180900418-D2_F2_104_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_104/D2_F2_104_NKD180900418-D2_F2_104_H7LYHDSXX_L1_2.fq.gz
D2_F2_105	D2_F2_105_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_105/D2_F2_105_NKD180900418-AK9788-AK9810_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_105/D2_F2_105_NKD180900418-AK9788-AK9810_H7NHLDSXX_L1_2.fq.gz
D2_F2_105	D2_F2_105_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_105/D2_F2_105_NKD180900418-D2_F2_105_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_105/D2_F2_105_NKD180900418-D2_F2_105_H7LYHDSXX_L1_2.fq.gz
D2_F2_106	D2_F2_106_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_106/D2_F2_106_NKD180900418-AK9788-AK9811_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_106/D2_F2_106_NKD180900418-AK9788-AK9811_H7NHLDSXX_L1_2.fq.gz
D2_F2_106	D2_F2_106_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_106/D2_F2_106_NKD180900418-D2_F2_106_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_106/D2_F2_106_NKD180900418-D2_F2_106_H7LYHDSXX_L1_2.fq.gz
D2_F2_107	D2_F2_107_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_107/D2_F2_107_NKD180900418-AK9788-AK9812_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_107/D2_F2_107_NKD180900418-AK9788-AK9812_H7NHLDSXX_L1_2.fq.gz
D2_F2_107	D2_F2_107_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_107/D2_F2_107_NKD180900418-D2_F2_107_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_107/D2_F2_107_NKD180900418-D2_F2_107_H7LYHDSXX_L1_2.fq.gz
D2_F2_110	D2_F2_110_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_110/D2_F2_110_NKD180900418-AK9788-AK4717_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_110/D2_F2_110_NKD180900418-AK9788-AK4717_H7NHLDSXX_L1_2.fq.gz
D2_F2_110	D2_F2_110_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_110/D2_F2_110_NKD180900418-D2_F2_110_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_110/D2_F2_110_NKD180900418-D2_F2_110_H7LYHDSXX_L1_2.fq.gz
D2_F2_111	D2_F2_111_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_111/D2_F2_111_NKD180900418-AK9788-AK9815_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_111/D2_F2_111_NKD180900418-AK9788-AK9815_H7NHLDSXX_L1_2.fq.gz
D2_F2_111	D2_F2_111_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_111/D2_F2_111_NKD180900418-D2_F2_111_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_111/D2_F2_111_NKD180900418-D2_F2_111_H7LYHDSXX_L1_2.fq.gz
D2_F2_112	D2_F2_112_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_112/D2_F2_112_NKD180900418-AK9788-AK9816_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_112/D2_F2_112_NKD180900418-AK9788-AK9816_H7NHLDSXX_L1_2.fq.gz
D2_F2_112	D2_F2_112_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_112/D2_F2_112_NKD180900418-D2_F2_112_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_112/D2_F2_112_NKD180900418-D2_F2_112_H7LYHDSXX_L1_2.fq.gz
D2_F2_113	D2_F2_113_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_113/D2_F2_113_NKD180900418-AK9789-AK9810_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_113/D2_F2_113_NKD180900418-AK9789-AK9810_H7NHLDSXX_L1_2.fq.gz
D2_F2_113	D2_F2_113_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_113/D2_F2_113_NKD180900418-D2_F2_113_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_113/D2_F2_113_NKD180900418-D2_F2_113_H7LYHDSXX_L1_2.fq.gz
D2_F2_114	D2_F2_114_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_114/D2_F2_114_NKD180900418-AK9789-AK9811_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_114/D2_F2_114_NKD180900418-AK9789-AK9811_H7NHLDSXX_L1_2.fq.gz
D2_F2_114	D2_F2_114_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_114/D2_F2_114_NKD180900418-D2_F2_114_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_114/D2_F2_114_NKD180900418-D2_F2_114_H7LYHDSXX_L1_2.fq.gz
D2_F2_120	D2_F2_120_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_120/D2_F2_120_NKD180900418-AK9789-AK9816_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_120/D2_F2_120_NKD180900418-AK9789-AK9816_H7NHLDSXX_L1_2.fq.gz
D2_F2_120	D2_F2_120_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_120/D2_F2_120_NKD180900418-D2_F2_120_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_120/D2_F2_120_NKD180900418-D2_F2_120_H7LYHDSXX_L1_2.fq.gz
D2_F2_121	D2_F2_121_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_121/D2_F2_121_NKD180900418-AK9790-AK9810_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_121/D2_F2_121_NKD180900418-AK9790-AK9810_H7NHLDSXX_L1_2.fq.gz
D2_F2_121	D2_F2_121_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_121/D2_F2_121_NKD180900418-D2_F2_121_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_121/D2_F2_121_NKD180900418-D2_F2_121_H7LYHDSXX_L1_2.fq.gz
D2_F2_122	D2_F2_122_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_122/D2_F2_122_NKD180900418-AK9790-AK9811_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_122/D2_F2_122_NKD180900418-AK9790-AK9811_H7NHLDSXX_L1_2.fq.gz
D2_F2_122	D2_F2_122_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_122/D2_F2_122_NKD180900418-D2_F2_122_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_122/D2_F2_122_NKD180900418-D2_F2_122_H7LYHDSXX_L1_2.fq.gz
D2_F2_125	D2_F2_125_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_125/D2_F2_125_NKD180900418-AK9790-AK9814_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_125/D2_F2_125_NKD180900418-AK9790-AK9814_H7NHLDSXX_L1_2.fq.gz
D2_F2_125	D2_F2_125_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_125/D2_F2_125_NKD180900418-D2_F2_125_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_125/D2_F2_125_NKD180900418-D2_F2_125_H7LYHDSXX_L1_2.fq.gz
D2_F2_126	D2_F2_126_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_126/D2_F2_126_NKD180900418-AK9790-AK4717_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_126/D2_F2_126_NKD180900418-AK9790-AK4717_H7NHLDSXX_L1_2.fq.gz
D2_F2_126	D2_F2_126_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_126/D2_F2_126_NKD180900418-D2_F2_126_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_126/D2_F2_126_NKD180900418-D2_F2_126_H7LYHDSXX_L1_2.fq.gz
D2_F2_127	D2_F2_127_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_127/D2_F2_127_NKD180900418-AK9790-AK9815_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_127/D2_F2_127_NKD180900418-AK9790-AK9815_H7NHLDSXX_L1_2.fq.gz
D2_F2_127	D2_F2_127_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_127/D2_F2_127_NKD180900418-D2_F2_127_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_127/D2_F2_127_NKD180900418-D2_F2_127_H7LYHDSXX_L1_2.fq.gz
D2_F2_128	D2_F2_128_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_128/D2_F2_128_NKD180900418-AK9790-AK9816_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_128/D2_F2_128_NKD180900418-AK9790-AK9816_H7NHLDSXX_L1_2.fq.gz
D2_F2_128	D2_F2_128_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_128/D2_F2_128_NKD180900418-D2_F2_128_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_128/D2_F2_128_NKD180900418-D2_F2_128_H7LYHDSXX_L1_2.fq.gz
D2_F2_130	D2_F2_130_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_130/D2_F2_130_NKD180900418-AK9791-AK9811_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_130/D2_F2_130_NKD180900418-AK9791-AK9811_H7NHLDSXX_L1_2.fq.gz
D2_F2_130	D2_F2_130_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_130/D2_F2_130_NKD180900418-D2_F2_130_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_130/D2_F2_130_NKD180900418-D2_F2_130_H7LYHDSXX_L1_2.fq.gz
D2_F2_131	D2_F2_131_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_131/D2_F2_131_NKD180900418-AK9791-AK9812_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_131/D2_F2_131_NKD180900418-AK9791-AK9812_H7NHLDSXX_L1_2.fq.gz
D2_F2_131	D2_F2_131_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_131/D2_F2_131_NKD180900418-D2_F2_131_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_131/D2_F2_131_NKD180900418-D2_F2_131_H7LYHDSXX_L1_2.fq.gz
D2_F2_133	D2_F2_133_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_133/D2_F2_133_NKD180900418-AK9791-AK9814_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_133/D2_F2_133_NKD180900418-AK9791-AK9814_H7NHLDSXX_L1_2.fq.gz
D2_F2_133	D2_F2_133_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_133/D2_F2_133_NKD180900418-D2_F2_133_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_133/D2_F2_133_NKD180900418-D2_F2_133_H7LYHDSXX_L1_2.fq.gz
D2_F2_135	D2_F2_135_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_135/D2_F2_135_NKD180900418-AK9791-AK9815_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_135/D2_F2_135_NKD180900418-AK9791-AK9815_H7NHLDSXX_L1_2.fq.gz
D2_F2_135	D2_F2_135_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_135/D2_F2_135_NKD180900418-D2_F2_135_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_135/D2_F2_135_NKD180900418-D2_F2_135_H7LYHDSXX_L1_2.fq.gz
D2_F2_137	D2_F2_137_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_137/D2_F2_137_NKD180900418-AK9792-AK9810_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_137/D2_F2_137_NKD180900418-AK9792-AK9810_H7NHLDSXX_L1_2.fq.gz
D2_F2_137	D2_F2_137_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_137/D2_F2_137_NKD180900418-D2_F2_137_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_137/D2_F2_137_NKD180900418-D2_F2_137_H7LYHDSXX_L1_2.fq.gz
D2_F2_138	D2_F2_138_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_138/D2_F2_138_NKD180900418-AK9792-AK9811_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_138/D2_F2_138_NKD180900418-AK9792-AK9811_H7NHLDSXX_L1_2.fq.gz
D2_F2_138	D2_F2_138_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_138/D2_F2_138_NKD180900418-D2_F2_138_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_138/D2_F2_138_NKD180900418-D2_F2_138_H7LYHDSXX_L1_2.fq.gz
D2_F2_141	D2_F2_141_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_141/D2_F2_141_NKD180900418-AK9792-AK9814_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_141/D2_F2_141_NKD180900418-AK9792-AK9814_H7NHLDSXX_L1_2.fq.gz
D2_F2_141	D2_F2_141_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_141/D2_F2_141_NKD180900418-D2_F2_141_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_141/D2_F2_141_NKD180900418-D2_F2_141_H7LYHDSXX_L1_2.fq.gz
D2_F2_142	D2_F2_142_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_142/D2_F2_142_NKD180900418-AK9792-AK4717_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_142/D2_F2_142_NKD180900418-AK9792-AK4717_H7NHLDSXX_L1_2.fq.gz
D2_F2_142	D2_F2_142_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_142/D2_F2_142_NKD180900418-D2_F2_142_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_142/D2_F2_142_NKD180900418-D2_F2_142_H7LYHDSXX_L1_2.fq.gz
D2_F2_143	D2_F2_143_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_143/D2_F2_143_NKD180900418-AK9792-AK9815_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_143/D2_F2_143_NKD180900418-AK9792-AK9815_H7NHLDSXX_L1_2.fq.gz
D2_F2_143	D2_F2_143_9fC	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_143/D2_F2_143_NKD180900418-D2_F2_143_H7LYHDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-9fC5qAZT/D2_F2_143/D2_F2_143_NKD180900418-D2_F2_143_H7LYHDSXX_L1_2.fq.gz
D2_F2_144	D2_F2_144_orZ	ILLUMINA	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_144/D2_F2_144_NKD180900418-AK9792-AK9816_H7NHLDSXX_L1_1.fq.gz	/home/norman/Analysis/datasets/IAEA_sorghum_F2s_2018/Novogen_download/customer-orZgx0s6/D2_F2_144/D2_F2_144_NKD180900418-AK9792-AK9816_H7NHLDSXX_L1_2.fq.gz
